GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
4/30/21,22000949,76ers,Hawks,2020,126,0.465,0.846,0.357,27,50,104,0.439,0.786,0.357,19,46,1
4/30/21,22000950,Celtics,Spurs,2020,143,0.467,0.75,0.474,31,52,140,0.533,0.816,0.458,29,43,1
4/30/21,22000951,Cavaliers,Wizards,2020,93,0.415,0.643,0.212,19,46,122,0.5,0.846,0.444,31,46,0
4/30/21,22000952,Nets,Trail Blazers,2020,109,0.421,0.842,0.317,20,42,128,0.516,0.9,0.444,24,50,0
4/30/21,22000953,Grizzlies,Magic,2020,92,0.343,0.813,0.282,25,57,75,0.314,0.75,0.231,16,56,1
4/30/21,22000954,Bulls,Bucks,2020,98,0.385,0.667,0.303,23,50,108,0.467,0.75,0.36,24,51,0
4/30/21,22000955,Suns,Jazz,2020,121,0.545,0.737,0.333,27,44,100,0.438,0.889,0.359,22,36,1
4/30/21,22000956,Lakers,Kings,2020,106,0.506,0.714,0.25,24,43,110,0.453,0.909,0.364,29,37,0
4/29/21,22000943,Pistons,Mavericks,2020,105,0.507,0.676,0.345,26,39,115,0.449,0.957,0.433,22,35,0
4/29/21,22000944,Pacers,Nets,2020,113,0.427,0.952,0.282,23,38,130,0.528,0.857,0.343,35,50,0
4/29/21,22000945,Rockets,Bucks,2020,143,0.5,0.833,0.543,23,52,136,0.527,0.88,0.41,27,38,1
4/29/21,22000946,Timberwolves,Warriors,2020,126,0.457,0.69,0.488,31,57,114,0.494,0.714,0.395,28,34,1
4/29/21,22000947,Thunder,Pelicans,2020,95,0.382,0.8,0.282,18,53,109,0.446,0.737,0.172,26,56,0
4/29/21,22000948,Nuggets,Raptors,2020,121,0.473,0.808,0.343,22,47,111,0.482,0.833,0.5,27,36,1
4/28/21,22000933,Cavaliers,Magic,2020,104,0.402,0.75,0.273,30,45,109,0.506,0.65,0.345,26,49,0
4/28/21,22000934,76ers,Hawks,2020,127,0.539,0.682,0.444,29,46,83,0.333,0.793,0.316,17,47,1
4/28/21,22000935,Wizards,Lakers,2020,116,0.522,0.762,0.333,24,50,107,0.438,0.619,0.294,31,41,1
4/28/21,22000936,Celtics,Hornets,2020,120,0.478,0.773,0.375,26,54,111,0.425,0.75,0.371,29,33,1
4/28/21,22000937,Knicks,Bulls,2020,113,0.462,0.895,0.444,27,41,94,0.459,0.6,0.345,29,43,1
4/28/21,22000938,Heat,Spurs,2020,116,0.506,0.875,0.36,26,48,111,0.466,0.792,0.313,26,40,1
4/28/21,22000939,Grizzlies,Trail Blazers,2020,109,0.42,0.867,0.281,26,44,130,0.489,0.893,0.375,23,51,0
4/28/21,22000940,Nuggets,Pelicans,2020,114,0.506,0.783,0.313,26,38,112,0.494,0.737,0.4,27,42,1
4/28/21,22000941,Suns,Clippers,2020,109,0.473,0.769,0.351,23,45,101,0.513,0.778,0.387,24,36,1
4/28/21,22000942,Kings,Jazz,2020,105,0.483,0.824,0.333,24,24,154,0.64,0.952,0.585,36,47,0
4/27/21,22000927,Celtics,Thunder,2020,115,0.423,0.88,0.224,21,39,119,0.481,0.778,0.433,25,51,0
4/27/21,22000928,Hornets,Bucks,2020,104,0.463,0.696,0.343,26,38,114,0.505,0.786,0.257,28,48,0
4/27/21,22000929,Pacers,Trail Blazers,2020,112,0.465,0.786,0.333,25,38,133,0.472,0.813,0.571,26,57,0
4/27/21,22000930,Raptors,Nets,2020,103,0.396,0.842,0.349,24,47,116,0.482,1,0.4,30,41,0
4/27/21,22000931,Rockets,Timberwolves,2020,107,0.488,0.727,0.226,24,45,114,0.484,0.56,0.263,29,48,0
4/27/21,22000932,Warriors,Mavericks,2020,103,0.405,0.792,0.372,25,43,133,0.522,0.864,0.514,21,50,0
4/26/21,22000916,Pistons,Hawks,2020,100,0.476,0.733,0.346,22,47,86,0.388,0.941,0.148,19,45,1
4/26/21,22000917,Magic,Lakers,2020,103,0.474,0.833,0.44,16,28,114,0.54,0.643,0.355,23,44,0
4/26/21,22000918,76ers,Thunder,2020,121,0.547,0.722,0.452,27,41,90,0.449,0.565,0.233,21,38,1
4/26/21,22000919,Wizards,Spurs,2020,143,0.532,0.84,0.3,26,50,146,0.534,0.857,0.353,27,44,0
4/26/21,22000920,Knicks,Suns,2020,110,0.517,0.8,0.414,24,35,118,0.542,0.824,0.412,23,37,0
4/26/21,22000921,Raptors,Cavaliers,2020,112,0.544,0.9,0.276,32,40,96,0.434,0.875,0.263,25,37,1
4/26/21,22000922,Heat,Bulls,2020,102,0.429,0.92,0.194,18,34,110,0.532,0.773,0.379,33,51,0
4/26/21,22000923,Timberwolves,Jazz,2020,105,0.446,0.714,0.364,29,48,104,0.389,0.737,0.281,24,49,1
4/26/21,22000924,Pelicans,Clippers,2020,120,0.537,0.654,0.517,28,44,103,0.4,1,0.311,20,44,1
4/26/21,22000925,Nuggets,Grizzlies,2020,120,0.479,0.864,0.333,25,48,96,0.42,0.774,0.125,20,45,1
4/26/21,22000926,Kings,Mavericks,2020,113,0.519,0.889,0.448,23,46,106,0.467,0.571,0.286,24,40,1
4/25/21,22000911,Hornets,Celtics,2020,125,0.505,0.909,0.488,39,46,104,0.386,0.846,0.341,18,41,1
4/25/21,22000912,Nets,Suns,2020,128,0.529,0.852,0.464,30,44,119,0.478,0.84,0.353,22,43,1
4/25/21,22000240,Trail Blazers,Grizzlies,2020,113,0.371,0.84,0.368,21,53,120,0.462,0.857,0.522,22,54,0
4/25/21,22000197,Wizards,Cavaliers,2020,119,0.483,0.808,0.387,25,36,110,0.513,0.8,0.37,28,37,1
4/25/21,22000913,Hawks,Bucks,2020,111,0.455,0.783,0.371,23,44,104,0.481,0.783,0.286,20,41,1
4/25/21,22000914,Magic,Pacers,2020,112,0.396,0.786,0.313,22,51,131,0.549,0.889,0.469,28,48,0
4/25/21,22000915,Warriors,Kings,2020,117,0.484,0.733,0.389,30,53,113,0.477,0.773,0.378,22,37,1
4/24/21,22000904,Knicks,Raptors,2020,120,0.56,0.833,0.516,20,44,103,0.434,0.737,0.386,31,33,1
4/24/21,22000905,Bucks,76ers,2020,132,0.516,0.667,0.45,33,55,94,0.378,0.735,0.226,15,41,1
4/24/21,22000906,Pacers,Pistons,2020,115,0.417,0.714,0.313,28,39,109,0.406,0.808,0.294,26,62,1
4/24/21,22000264,Pelicans,Spurs,2020,108,0.471,0.531,0.409,20,48,110,0.435,0.844,0.29,22,46,0
4/24/21,22000907,Heat,Bulls,2020,106,0.45,0.833,0.378,22,37,101,0.481,0.923,0.342,28,42,1
4/24/21,22000908,Mavericks,Lakers,2020,108,0.487,0.76,0.433,26,51,93,0.384,0.789,0.267,22,36,1
4/24/21,22000909,Jazz,Timberwolves,2020,96,0.402,0.733,0.404,24,45,101,0.435,0.6,0.237,15,47,0
4/24/21,22000910,Nuggets,Rockets,2020,129,0.595,0.813,0.432,36,36,116,0.5,0.679,0.375,27,35,1
4/23/21,22000898,Hawks,Heat,2020,118,0.538,0.895,0.429,24,38,103,0.481,0.875,0.351,24,30,1
4/23/21,22000899,Nets,Celtics,2020,109,0.43,0.857,0.344,26,47,104,0.404,0.688,0.405,21,54,1
4/23/21,22000900,Hornets,Cavaliers,2020,108,0.426,0.778,0.35,26,38,102,0.513,0.714,0.333,27,47,1
4/23/21,22000901,Rockets,Clippers,2020,104,0.404,0.864,0.31,24,47,109,0.402,0.826,0.353,22,58,0
4/23/21,22000902,Thunder,Wizards,2020,109,0.419,0.84,0.303,18,40,129,0.516,0.938,0.563,25,50,0
4/23/21,22000225,Trail Blazers,Grizzlies,2020,128,0.479,0.815,0.4,28,50,130,0.531,0.773,0.3,33,39,0
4/23/21,22000903,Warriors,Nuggets,2020,118,0.536,0.722,0.385,40,52,97,0.386,0.8,0.283,26,36,1
4/22/21,22000892,Celtics,Suns,2020,99,0.429,0.875,0.3,20,48,86,0.409,0.889,0.171,18,38,1
4/22/21,22000893,Magic,Pelicans,2020,100,0.367,0.789,0.361,13,40,135,0.556,0.885,0.429,34,58,0
4/22/21,22000894,Bucks,76ers,2020,124,0.556,0.609,0.5,32,45,117,0.505,0.722,0.444,27,33,1
4/22/21,22000895,Spurs,Pistons,2020,106,0.463,0.778,0.458,28,43,91,0.455,0.591,0.364,15,43,1
4/22/21,22000896,Bulls,Hornets,2020,108,0.494,0.727,0.326,30,50,91,0.427,0.765,0.258,30,38,1
4/22/21,22000897,Mavericks,Lakers,2020,115,0.488,0.722,0.375,23,38,110,0.478,0.824,0.333,26,45,1
4/21/21,22000881,Cavaliers,Bulls,2020,121,0.511,0.789,0.444,27,41,105,0.494,0.778,0.351,27,41,1
4/21/21,22000882,Pacers,Thunder,2020,122,0.455,0.8,0.35,30,47,116,0.462,0.688,0.31,26,55,1
4/21/21,22000883,76ers,Suns,2020,113,0.513,0.692,0.52,24,44,116,0.477,0.905,0.357,30,33,0
4/21/21,22000884,Raptors,Nets,2020,114,0.433,0.857,0.383,23,48,103,0.396,0.783,0.317,19,50,1
4/21/21,22000885,Wizards,Warriors,2020,118,0.418,0.842,0.357,23,61,114,0.396,0.905,0.333,22,44,1
4/21/21,22000886,Knicks,Hawks,2020,137,0.538,0.8,0.543,29,49,127,0.48,0.708,0.353,28,41,1
4/21/21,22000887,Rockets,Jazz,2020,89,0.354,0.529,0.204,17,50,112,0.456,0.813,0.37,27,61,0
4/21/21,22000442,Mavericks,Pistons,2020,127,0.5,0.731,0.372,25,43,117,0.506,0.774,0.406,30,42,1
4/21/21,22000888,Spurs,Heat,2020,87,0.403,0.75,0.286,21,38,107,0.47,0.8,0.419,28,44,0
4/21/21,22000889,Clippers,Grizzlies,2020,117,0.452,0.75,0.519,28,43,105,0.452,0.696,0.433,19,42,1
4/21/21,22000890,Trail Blazers,Nuggets,2020,105,0.46,0.867,0.333,21,41,106,0.443,0.882,0.333,24,46,0
4/21/21,22000891,Kings,Timberwolves,2020,128,0.581,0.806,0.515,29,33,125,0.529,0.818,0.441,30,34,1
4/20/21,22000876,Hawks,Magic,2020,112,0.415,0.862,0.265,20,65,96,0.395,0.69,0.216,13,40,1
4/20/21,22000877,Knicks,Hornets,2020,109,0.482,0.917,0.4,22,39,97,0.453,0.375,0.41,26,39,1
4/20/21,22000878,Pelicans,Nets,2020,129,0.56,0.625,0.364,28,37,134,0.551,0.786,0.378,30,44,0
4/20/21,22000879,Trail Blazers,Clippers,2020,112,0.447,0.737,0.318,22,42,113,0.5,0.8,0.289,24,45,0
4/20/21,22000880,Kings,Timberwolves,2020,120,0.454,0.875,0.429,28,39,134,0.567,0.737,0.419,34,50,0
4/19/21,22000868,Pistons,Cavaliers,2020,109,0.488,0.714,0.37,25,44,105,0.488,0.8,0.192,24,39,1
4/19/21,22000869,Celtics,Bulls,2020,96,0.468,0.933,0.4,21,39,102,0.451,0.9,0.344,30,40,0
4/19/21,22000870,76ers,Warriors,2020,96,0.393,0.778,0.375,26,42,107,0.447,0.781,0.438,15,45,0
4/19/21,22000473,Pacers,Spurs,2020,94,0.327,0.667,0.235,20,54,109,0.429,0.829,0.286,27,57,0
4/19/21,22000871,Heat,Rockets,2020,113,0.484,0.571,0.396,31,52,91,0.388,0.941,0.237,20,41,1
4/19/21,22000872,Wizards,Thunder,2020,119,0.505,0.586,0.323,31,42,107,0.434,0.815,0.394,23,48,1
4/19/21,22000873,Bucks,Suns,2020,127,0.48,0.947,0.324,19,51,128,0.481,0.9,0.405,28,45,0
4/19/21,22000874,Nuggets,Grizzlies,2020,139,0.5,0.846,0.385,30,58,137,0.477,0.75,0.425,33,47,1
4/19/21,22000875,Lakers,Jazz,2020,97,0.43,0.68,0.429,17,32,111,0.573,0.909,0.455,29,42,0
4/18/21,22000861,Hawks,Pacers,2020,129,0.489,0.765,0.406,20,51,117,0.489,0.85,0.313,33,41,1
4/18/21,22000862,Knicks,Pelicans,2020,122,0.474,0.875,0.379,27,49,112,0.406,0.8,0.222,25,52,1
4/18/21,22000863,Heat,Nets,2020,109,0.437,0.81,0.41,28,53,107,0.476,0.667,0.395,26,38,1
4/18/21,22000362,Hornets,Trail Blazers,2020,109,0.47,0.765,0.419,26,46,101,0.396,0.679,0.278,18,47,1
4/18/21,22000864,Magic,Rockets,2020,110,0.451,0.895,0.344,28,36,114,0.512,0.7,0.471,26,43,0
4/18/21,22000865,Raptors,Thunder,2020,112,0.385,0.875,0.447,23,47,106,0.451,0.857,0.424,22,46,1
4/18/21,22000866,Mavericks,Kings,2020,107,0.448,0.65,0.333,15,42,121,0.494,0.88,0.458,22,42,0
4/18/21,22000867,Clippers,Timberwolves,2020,124,0.506,0.765,0.5,31,48,105,0.409,0.762,0.378,27,37,1
4/17/21,22000855,Lakers,Jazz,2020,127,0.516,0.87,0.333,26,52,115,0.416,1,0.39,31,37,1
4/17/21,22000856,Wizards,Pistons,2020,121,0.532,0.632,0.563,25,48,100,0.44,0.739,0.333,19,45,1
4/17/21,22000857,Bulls,Cavaliers,2020,106,0.5,0.889,0.4,30,38,96,0.443,0.857,0.4,27,44,1
4/17/21,22000858,Celtics,Warriors,2020,119,0.468,0.8,0.326,18,45,114,0.513,0.75,0.425,22,40,1
4/17/21,22000859,Bucks,Grizzlies,2020,115,0.429,0.778,0.34,27,45,128,0.548,0.917,0.375,31,43,0
4/17/21,22000860,Suns,Spurs,2020,85,0.4,0.438,0.222,19,48,111,0.506,0.75,0.414,23,46,0
4/16/21,22000844,Jazz,Pacers,2020,119,0.483,0.792,0.381,22,56,111,0.39,0.941,0.333,23,43,1
4/16/21,22000845,Pistons,Thunder,2020,110,0.422,0.706,0.286,22,54,104,0.402,0.731,0.179,19,56,1
4/16/21,22000846,76ers,Clippers,2020,106,0.422,0.733,0.318,21,46,103,0.451,0.625,0.487,26,43,1
4/16/21,22000847,Wizards,Pelicans,2020,117,0.469,0.719,0.148,24,46,115,0.412,0.848,0.25,26,56,1
4/16/21,22000848,Nets,Hornets,2020,130,0.553,0.938,0.512,35,37,115,0.53,0.75,0.353,26,37,1
4/16/21,22000849,Raptors,Magic,2020,113,0.5,0.944,0.4,24,42,102,0.455,0.706,0.348,20,35,1
4/16/21,22000850,Bulls,Grizzlies,2020,115,0.469,0.8,0.382,34,46,126,0.523,0.792,0.425,33,42,0
4/16/21,22000851,Rockets,Nuggets,2020,99,0.442,0.667,0.314,23,35,128,0.489,0.871,0.29,22,54,0
4/16/21,22000852,Timberwolves,Heat,2020,119,0.519,0.69,0.417,30,45,111,0.488,0.731,0.412,33,33,1
4/16/21,22000853,Spurs,Trail Blazers,2020,106,0.474,0.9,0.304,30,49,107,0.461,0.875,0.379,23,38,0
4/16/21,22000854,Mavericks,Knicks,2020,109,0.44,0.737,0.333,30,41,117,0.512,0.714,0.5,22,45,0
4/15/21,22000840,Hawks,Bucks,2020,109,0.453,0.895,0.412,23,39,120,0.484,0.706,0.372,25,51,0
4/15/21,22000841,Cavaliers,Warriors,2020,101,0.432,0.778,0.323,21,39,119,0.511,0.8,0.37,33,47,0
4/15/21,22000842,Lakers,Celtics,2020,113,0.449,0.684,0.324,28,36,121,0.565,0.846,0.438,33,48,0
4/15/21,22000843,Suns,Kings,2020,122,0.558,0.857,0.368,30,39,114,0.551,0.737,0.467,22,32,1
4/14/21,22000834,Timberwolves,Bucks,2020,105,0.37,0.71,0.366,22,47,130,0.469,0.826,0.475,26,52,0
4/14/21,22000829,Hornets,Cavaliers,2020,90,0.405,0.5,0.364,23,38,103,0.487,0.842,0.419,27,47,0
4/14/21,22000830,76ers,Nets,2020,123,0.517,0.8,0.464,23,32,117,0.518,0.9,0.19,23,43,1
4/14/21,22000831,Raptors,Spurs,2020,117,0.466,0.84,0.467,21,54,112,0.427,0.704,0.436,26,41,1
4/14/21,22000832,Pistons,Clippers,2020,98,0.435,0.773,0.292,17,46,100,0.398,0.905,0.241,10,47,0
4/14/21,22000833,Bulls,Magic,2020,106,0.477,0.778,0.459,23,40,115,0.494,0.75,0.444,29,46,0
4/14/21,22000835,Pelicans,Knicks,2020,106,0.455,0.833,0.214,25,49,116,0.454,0.846,0.515,19,48,0
4/14/21,22000461,Rockets,Pacers,2020,124,0.462,0.818,0.294,22,47,132,0.532,0.773,0.417,28,48,0
4/14/21,22000836,Thunder,Warriors,2020,109,0.478,0.56,0.259,22,50,147,0.547,0.826,0.511,39,41,0
4/14/21,22000837,Grizzlies,Mavericks,2020,113,0.467,0.762,0.382,27,45,114,0.5,0.765,0.325,25,45,0
4/14/21,22000838,Nuggets,Heat,2020,123,0.539,0.769,0.472,32,43,106,0.494,0.833,0.406,29,30,1
4/14/21,22000839,Kings,Wizards,2020,111,0.462,0.75,0.333,22,30,123,0.522,0.815,0.292,23,56,0
4/13/21,22000817,Timberwolves,Nets,2020,97,0.345,0.727,0.265,16,44,127,0.505,0.833,0.417,31,57,0
4/13/21,22000823,Pacers,Clippers,2020,115,0.458,0.818,0.225,14,42,126,0.539,0.895,0.464,34,48,0
4/13/21,22000824,Raptors,Hawks,2020,103,0.477,0.692,0.256,16,42,108,0.476,0.682,0.433,21,39,0
4/13/21,22000825,Hornets,Lakers,2020,93,0.434,0.667,0.257,22,45,101,0.415,0.944,0.364,24,38,0
4/13/21,22000826,Jazz,Thunder,2020,106,0.419,0.85,0.362,24,51,96,0.387,0.556,0.412,13,50,1
4/13/21,22000827,Suns,Heat,2020,106,0.463,0.944,0.31,28,48,86,0.378,0.789,0.205,24,36,1
4/13/21,22000828,Trail Blazers,Celtics,2020,115,0.478,0.706,0.395,31,46,116,0.467,0.708,0.429,30,46,0
4/12/21,22000815,Knicks,Lakers,2020,111,0.472,0.815,0.185,18,47,96,0.438,0.778,0.333,22,33,1
4/12/21,22000818,Mavericks,76ers,2020,95,0.422,0.8,0.25,16,46,113,0.488,0.697,0.387,24,40,0
4/12/21,22000816,Magic,Spurs,2020,97,0.45,0.625,0.25,15,44,120,0.516,0.778,0.4,30,47,0
4/12/21,22000278,Grizzlies,Bulls,2020,101,0.471,0.857,0.321,27,51,90,0.419,0.765,0.161,23,40,1
4/12/21,22000819,Pelicans,Kings,2020,117,0.545,0.692,0.316,24,51,110,0.433,0.595,0.286,21,34,1
4/12/21,22000820,Jazz,Wizards,2020,121,0.482,0.774,0.417,21,43,125,0.522,0.786,0.474,29,44,0
4/12/21,22000821,Warriors,Nuggets,2020,116,0.481,0.909,0.409,23,36,107,0.47,0.84,0.308,23,41,1
4/12/21,22000822,Suns,Rockets,2020,126,0.479,0.611,0.556,33,42,120,0.506,0.789,0.405,32,51,1
4/11/21,22000805,Hornets,Hawks,2020,101,0.463,0.857,0.349,28,38,105,0.452,0.75,0.436,27,41,0
4/11/21,22000806,Nuggets,Celtics,2020,87,0.364,0.833,0.235,23,46,105,0.448,0.87,0.212,20,52,0
4/11/21,22000807,Cavaliers,Pelicans,2020,109,0.482,0.824,0.325,29,36,116,0.512,0.808,0.292,30,50,0
4/11/21,22000808,Magic,Bucks,2020,87,0.372,0.789,0.222,19,37,124,0.489,0.867,0.475,28,56,0
4/11/21,22000809,Knicks,Raptors,2020,102,0.398,0.852,0.257,19,46,96,0.418,0.826,0.324,19,40,1
4/11/21,22000810,Mavericks,Spurs,2020,117,0.479,0.933,0.31,25,37,119,0.542,0.778,0.381,20,41,0
4/11/21,22000811,Grizzlies,Pacers,2020,125,0.461,0.684,0.3,27,50,132,0.525,0.882,0.351,35,53,0
4/11/21,22000812,Timberwolves,Bulls,2020,121,0.494,1,0.444,27,36,117,0.511,0.615,0.395,30,38,1
4/11/21,22000813,Clippers,Pistons,2020,131,0.625,0.762,0.556,35,37,124,0.529,0.895,0.469,33,31,1
4/11/21,22000814,Trail Blazers,Heat,2020,98,0.481,0.684,0.314,21,41,107,0.494,0.65,0.414,21,30,0
4/10/21,22000794,Cavaliers,Raptors,2020,115,0.453,0.846,0.429,27,32,135,0.616,0.857,0.531,29,39,0
4/10/21,22000800,Nets,Lakers,2020,101,0.438,0.867,0.185,19,42,126,0.505,0.65,0.559,30,47,0
4/10/21,22000199,Thunder,76ers,2020,93,0.5,0.474,0.4,21,45,117,0.468,0.68,0.316,24,47,0
4/10/21,22000801,Jazz,Kings,2020,128,0.455,0.857,0.36,22,52,112,0.477,0.636,0.333,23,38,1
4/10/21,22000802,Warriors,Rockets,2020,125,0.538,0.813,0.4,31,45,109,0.466,0.7,0.351,25,45,1
4/10/21,22000803,Suns,Wizards,2020,134,0.514,1,0.395,36,45,106,0.464,0.679,0.36,27,49,1
4/10/21,22000804,Trail Blazers,Pistons,2020,118,0.478,0.792,0.448,18,49,103,0.446,0.714,0.346,25,38,1
4/9/21,22000790,Magic,Pacers,2020,106,0.422,0.774,0.25,23,50,111,0.413,0.857,0.333,26,49,0
4/9/21,22000792,Celtics,Timberwolves,2020,145,0.54,0.941,0.452,32,45,136,0.49,0.9,0.357,30,37,1
4/9/21,22000793,Knicks,Grizzlies,2020,133,0.469,0.879,0.438,24,48,129,0.5,0.618,0.467,33,43,1
4/9/21,22000791,Hawks,Bulls,2020,120,0.56,0.826,0.259,25,41,108,0.477,0.929,0.394,25,38,1
4/9/21,22000795,Pelicans,76ers,2020,101,0.433,0.633,0.182,22,56,94,0.418,0.708,0.355,20,47,1
4/9/21,22000796,Bucks,Hornets,2020,119,0.449,0.739,0.368,23,48,127,0.484,0.909,0.38,35,49,0
4/9/21,22000797,Nuggets,Spurs,2020,121,0.544,0.913,0.519,32,46,119,0.462,0.857,0.333,33,38,1
4/9/21,22000798,Warriors,Wizards,2020,107,0.466,0.667,0.306,27,41,110,0.483,0.792,0.263,30,47,0
4/9/21,22000799,Clippers,Rockets,2020,126,0.545,0.846,0.514,31,38,109,0.47,0.704,0.324,28,41,1
4/8/21,22000523,Raptors,Bulls,2020,113,0.433,0.818,0.324,19,41,122,0.54,0.889,0.4,35,49,0
4/8/21,22000784,Heat,Lakers,2020,110,0.479,0.8,0.4,22,38,104,0.443,0.88,0.343,26,40,1
4/8/21,22000785,Thunder,Cavaliers,2020,102,0.449,0.692,0.406,28,44,129,0.511,0.833,0.351,35,44,0
4/8/21,22000786,Mavericks,Bucks,2020,116,0.443,0.722,0.378,23,56,101,0.38,0.813,0.364,16,52,1
4/8/21,22000787,Jazz,Trail Blazers,2020,122,0.453,0.889,0.286,21,58,103,0.396,0.778,0.271,18,41,1
4/8/21,22000788,Clippers,Suns,2020,113,0.5,0.917,0.486,26,35,103,0.507,0.833,0.25,20,36,1
4/8/21,22000789,Kings,Pistons,2020,101,0.442,0.692,0.233,20,38,113,0.524,0.85,0.348,24,43,0
4/7/21,22000776,Pacers,Timberwolves,2020,141,0.591,0.895,0.5,32,35,137,0.527,0.775,0.357,30,42,1
4/7/21,22000777,Magic,Wizards,2020,116,0.473,0.696,0.387,22,39,131,0.576,0.875,0.528,35,37,0
4/7/21,22000778,Celtics,Knicks,2020,101,0.419,0.7,0.375,22,53,99,0.417,0.813,0.485,22,39,1
4/7/21,22000779,Nets,Pelicans,2020,139,0.554,0.818,0.463,37,45,111,0.427,0.744,0.222,23,40,1
4/7/21,22000456,Rockets,Mavericks,2020,102,0.432,0.563,0.386,21,49,93,0.379,0.773,0.256,16,46,1
4/7/21,22000780,Hawks,Grizzlies,2020,113,0.446,0.867,0.357,26,42,131,0.539,0.857,0.425,30,54,0
4/7/21,22000781,Thunder,Hornets,2020,102,0.435,0.706,0.39,29,46,113,0.443,0.923,0.341,27,42,0
4/7/21,22000782,Nuggets,Spurs,2020,106,0.44,0.75,0.308,26,53,96,0.418,0.667,0.25,23,42,1
4/7/21,22000783,Suns,Jazz,2020,117,0.446,0.8,0.324,20,61,113,0.447,0.667,0.25,14,45,1
4/6/21,22000769,Pacers,Bulls,2020,97,0.432,0.75,0.3,20,33,113,0.468,0.786,0.424,28,57,0
4/6/21,22000770,Hawks,Pelicans,2020,123,0.5,0.682,0.645,24,42,107,0.407,0.75,0.316,24,49,1
4/6/21,22000771,Celtics,76ers,2020,96,0.471,0.889,0.412,19,32,106,0.466,0.744,0.375,16,38,0
4/6/21,22000772,Raptors,Lakers,2020,101,0.396,0.8,0.152,17,42,110,0.494,0.636,0.45,29,49,0
4/6/21,22000773,Heat,Grizzlies,2020,112,0.537,0.611,0.394,34,35,124,0.548,0.75,0.415,30,42,0
4/6/21,22000321,Nuggets,Pistons,2020,134,0.596,0.889,0.452,36,44,119,0.543,0.8,0.429,27,30,1
4/6/21,22000774,Warriors,Bucks,2020,122,0.479,0.882,0.375,28,42,121,0.512,0.864,0.438,25,40,1
4/6/21,22000775,Clippers,Trail Blazers,2020,133,0.517,0.833,0.39,24,48,116,0.402,0.838,0.306,18,48,1
4/5/21,22000762,Nets,Knicks,2020,114,0.457,0.769,0.313,27,45,112,0.465,0.818,0.483,24,41,1
4/5/21,22000763,Raptors,Wizards,2020,103,0.468,0.727,0.212,22,45,101,0.394,0.833,0.343,21,54,1
4/5/21,22000764,Mavericks,Jazz,2020,111,0.451,0.75,0.469,22,44,103,0.42,0.773,0.273,20,48,1
4/5/21,22000765,Timberwolves,Kings,2020,116,0.418,0.848,0.375,22,51,106,0.443,0.792,0.25,27,42,1
4/5/21,22000766,Thunder,Pistons,2020,108,0.423,0.84,0.185,17,42,132,0.516,0.875,0.464,32,50,0
4/5/21,22000767,Spurs,Cavaliers,2020,101,0.422,0.813,0.192,22,38,125,0.523,0.852,0.353,29,47,0
4/5/21,22000768,Rockets,Suns,2020,130,0.544,0.818,0.515,28,38,133,0.512,0.871,0.486,29,37,0
4/4/21,22000755,Bulls,Nets,2020,115,0.551,0.7,0.364,29,40,107,0.484,0.857,0.393,28,35,1
4/4/21,22000756,Clippers,Lakers,2020,104,0.477,0.889,0.5,23,50,86,0.4,0.75,0.304,16,36,1
4/4/21,22000757,Celtics,Hornets,2020,116,0.457,0.818,0.389,29,44,86,0.4,0.6,0.323,23,42,1
4/4/21,22000758,76ers,Grizzlies,2020,100,0.416,0.643,0.235,23,50,116,0.494,0.8,0.421,30,49,0
4/4/21,22000759,Hawks,Warriors,2020,117,0.432,0.778,0.375,19,49,111,0.467,0.714,0.25,25,45,1
4/4/21,22000760,Rockets,Pelicans,2020,115,0.461,0.708,0.4,25,48,122,0.462,0.629,0.432,26,55,0
4/4/21,22000761,Nuggets,Magic,2020,119,0.489,0.774,0.31,27,54,109,0.472,0.706,0.371,27,36,1
4/3/21,22000747,Wizards,Mavericks,2020,87,0.407,0.8,0.2,12,44,109,0.444,0.792,0.333,17,50,0
4/3/21,22000748,Pistons,Knicks,2020,81,0.354,0.7,0.321,20,43,125,0.544,0.741,0.487,31,44,0
4/3/21,22000749,Heat,Cavaliers,2020,115,0.537,0.75,0.395,35,37,101,0.473,0.84,0.323,25,35,1
4/3/21,22000750,76ers,Timberwolves,2020,122,0.506,0.757,0.429,26,42,113,0.449,0.861,0.333,17,36,1
4/3/21,22000751,Spurs,Pacers,2020,133,0.485,0.844,0.345,22,46,139,0.553,0.885,0.414,27,44,0
4/3/21,22000752,Jazz,Magic,2020,137,0.554,0.75,0.473,34,50,91,0.368,0.806,0.087,11,39,1
4/3/21,22000753,Trail Blazers,Thunder,2020,133,0.49,0.786,0.435,25,56,85,0.353,0.708,0.235,17,46,1
4/3/21,22000754,Kings,Bucks,2020,128,0.495,1,0.436,31,40,129,0.538,0.9,0.355,31,47,0
4/2/21,22000737,Raptors,Warriors,2020,130,0.534,0.84,0.429,26,53,77,0.329,0.778,0.324,19,38,1
4/2/21,22000738,Celtics,Rockets,2020,118,0.523,0.75,0.415,35,50,102,0.43,0.615,0.333,26,40,1
